,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
69,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,82.34,6400,682016,TUABEXB-R,TUABEXB-R
70,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,83.69,7990,0,TUABEXB-R,TUABEXB-R
71,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,83.46,7990,1,TUABEXB-R,TUABEXB-R
72,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,83.8,7990,19022005,TUABEXB-R,TUABEXB-R
73,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,85.83,7990,20110407,TUABEXB-R,TUABEXB-R
74,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,85.49,7990,20170629,TUABEXB-R,TUABEXB-R
75,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,84.7,7990,42,TUABEXB-R,TUABEXB-R
76,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,82.56,7990,73,TUABEXB-R,TUABEXB-R
77,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,80.2,7990,5157,TUABEXB-R,TUABEXB-R
78,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,85.15,7990,15011963,TUABEXB-R,TUABEXB-R
79,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,84.48,7990,682016,TUABEXB-R,TUABEXB-R
