,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
68,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.24,6400,15011963,TUABEXB-R,TUABEXB-R
69,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.58,6400,682016,TUABEXB-R,TUABEXB-R
70,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.59,7990,0,TUABEXB-R,TUABEXB-R
71,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.25,7990,1,TUABEXB-R,TUABEXB-R
72,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.14,7990,19022005,TUABEXB-R,TUABEXB-R
73,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,85.15,7990,20110407,TUABEXB-R,TUABEXB-R
74,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.25,7990,20170629,TUABEXB-R,TUABEXB-R
75,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.59,7990,42,TUABEXB-R,TUABEXB-R
76,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.46,7990,73,TUABEXB-R,TUABEXB-R
77,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,85.15,7990,5157,TUABEXB-R,TUABEXB-R
78,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.91,7990,15011963,TUABEXB-R,TUABEXB-R
79,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.14,7990,682016,TUABEXB-R,TUABEXB-R
