,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
55,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.34,3200,42,TUABEXB-R,TUABEXB-R
56,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.11,3200,73,TUABEXB-R,TUABEXB-R
57,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.09,3200,5157,TUABEXB-R,TUABEXB-R
58,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.99,3200,15011963,TUABEXB-R,TUABEXB-R
59,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.75,3200,682016,TUABEXB-R,TUABEXB-R
60,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.46,6400,0,TUABEXB-R,TUABEXB-R
61,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.45,6400,1,TUABEXB-R,TUABEXB-R
62,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.36,6400,19022005,TUABEXB-R,TUABEXB-R
63,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.88,6400,20110407,TUABEXB-R,TUABEXB-R
64,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.11,6400,20170629,TUABEXB-R,TUABEXB-R
65,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,78.4,6400,42,TUABEXB-R,TUABEXB-R
66,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.2,6400,73,TUABEXB-R,TUABEXB-R
67,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.14,6400,5157,TUABEXB-R,TUABEXB-R
68,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.48,6400,15011963,TUABEXB-R,TUABEXB-R
69,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.79,6400,682016,TUABEXB-R,TUABEXB-R
70,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,81.55,7990,0,TUABEXB-R,TUABEXB-R
71,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.13,7990,1,TUABEXB-R,TUABEXB-R
72,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,85.26,7990,19022005,TUABEXB-R,TUABEXB-R
73,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.81,7990,20110407,TUABEXB-R,TUABEXB-R
74,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.81,7990,20170629,TUABEXB-R,TUABEXB-R
75,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.58,7990,42,TUABEXB-R,TUABEXB-R
76,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.91,7990,73,TUABEXB-R,TUABEXB-R
77,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.69,7990,5157,TUABEXB-R,TUABEXB-R
78,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.59,7990,15011963,TUABEXB-R,TUABEXB-R
79,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.58,7990,682016,TUABEXB-R,TUABEXB-R
