,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
57,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.2,3200,5157,TUABEXB-R,TUABEXB-R
58,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.21,3200,15011963,TUABEXB-R,TUABEXB-R
59,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.45,3200,682016,TUABEXB-R,TUABEXB-R
60,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.58,6400,0,TUABEXB-R,TUABEXB-R
61,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.33,6400,1,TUABEXB-R,TUABEXB-R
62,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.54,6400,19022005,TUABEXB-R,TUABEXB-R
63,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,79.64,6400,20110407,TUABEXB-R,TUABEXB-R
64,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.79,6400,20170629,TUABEXB-R,TUABEXB-R
65,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.24,6400,42,TUABEXB-R,TUABEXB-R
66,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.35,6400,73,TUABEXB-R,TUABEXB-R
67,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.76,6400,5157,TUABEXB-R,TUABEXB-R
68,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,79.98,6400,15011963,TUABEXB-R,TUABEXB-R
69,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.44,6400,682016,TUABEXB-R,TUABEXB-R
70,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.09,7990,0,TUABEXB-R,TUABEXB-R
71,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,85.15,7990,1,TUABEXB-R,TUABEXB-R
72,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.9,7990,19022005,TUABEXB-R,TUABEXB-R
73,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.46,7990,20110407,TUABEXB-R,TUABEXB-R
74,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.58,7990,20170629,TUABEXB-R,TUABEXB-R
75,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.35,7990,42,TUABEXB-R,TUABEXB-R
76,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.46,7990,73,TUABEXB-R,TUABEXB-R
77,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.68,7990,5157,TUABEXB-R,TUABEXB-R
78,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,84.25,7990,15011963,TUABEXB-R,TUABEXB-R
79,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.54,7990,682016,TUABEXB-R,TUABEXB-R
