,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
34,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,78.85,800,20170629,TUABEXB-R,TUABEXB-R
35,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.42,800,42,TUABEXB-R,TUABEXB-R
36,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,76.15,800,73,TUABEXB-R,TUABEXB-R
37,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,76.94,800,5157,TUABEXB-R,TUABEXB-R
38,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,78.4,800,15011963,TUABEXB-R,TUABEXB-R
39,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,76.6,800,682016,TUABEXB-R,TUABEXB-R
40,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,76.6,1600,0,TUABEXB-R,TUABEXB-R
41,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,77.17,1600,1,TUABEXB-R,TUABEXB-R
42,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,78.63,1600,19022005,TUABEXB-R,TUABEXB-R
43,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,77.28,1600,20110407,TUABEXB-R,TUABEXB-R
44,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.98,1600,20170629,TUABEXB-R,TUABEXB-R
45,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.87,1600,42,TUABEXB-R,TUABEXB-R
46,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.75,1600,73,TUABEXB-R,TUABEXB-R
47,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.19,1600,5157,TUABEXB-R,TUABEXB-R
48,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.65,1600,15011963,TUABEXB-R,TUABEXB-R
49,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.98,1600,682016,TUABEXB-R,TUABEXB-R
50,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.08,3200,0,TUABEXB-R,TUABEXB-R
51,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.54,3200,1,TUABEXB-R,TUABEXB-R
52,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.87,3200,19022005,TUABEXB-R,TUABEXB-R
53,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.98,3200,20110407,TUABEXB-R,TUABEXB-R
54,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,81.33,3200,20170629,TUABEXB-R,TUABEXB-R
55,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.43,3200,42,TUABEXB-R,TUABEXB-R
56,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,78.4,3200,73,TUABEXB-R,TUABEXB-R
57,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,77.73,3200,5157,TUABEXB-R,TUABEXB-R
58,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.76,3200,15011963,TUABEXB-R,TUABEXB-R
59,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.75,3200,682016,TUABEXB-R,TUABEXB-R
60,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.0,6400,0,TUABEXB-R,TUABEXB-R
61,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.87,6400,1,TUABEXB-R,TUABEXB-R
62,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.09,6400,19022005,TUABEXB-R,TUABEXB-R
63,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.53,6400,20110407,TUABEXB-R,TUABEXB-R
64,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.45,6400,20170629,TUABEXB-R,TUABEXB-R
65,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,78.07,6400,42,TUABEXB-R,TUABEXB-R
66,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,78.97,6400,73,TUABEXB-R,TUABEXB-R
67,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.79,6400,5157,TUABEXB-R,TUABEXB-R
68,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.11,6400,15011963,TUABEXB-R,TUABEXB-R
69,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.65,6400,682016,TUABEXB-R,TUABEXB-R
70,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.13,7990,0,TUABEXB-R,TUABEXB-R
71,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.88,7990,1,TUABEXB-R,TUABEXB-R
72,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.2,7990,19022005,TUABEXB-R,TUABEXB-R
73,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.0,7990,20110407,TUABEXB-R,TUABEXB-R
74,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.19,7990,20170629,TUABEXB-R,TUABEXB-R
75,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.54,7990,42,TUABEXB-R,TUABEXB-R
76,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,81.78,7990,73,TUABEXB-R,TUABEXB-R
77,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,81.44,7990,5157,TUABEXB-R,TUABEXB-R
78,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.56,7990,15011963,TUABEXB-R,TUABEXB-R
79,EEGNet_5filter,0.5fach,Trained_TUABEXB_test_TUABEXB,81.55,7990,682016,TUABEXB-R,TUABEXB-R
