,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
18,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,65.02,200,15011963,TUABEXB-R,TUABEXB-R
19,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,61.08,200,682016,TUABEXB-R,TUABEXB-R
20,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,66.48,400,0,TUABEXB-R,TUABEXB-R
21,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,68.73,400,1,TUABEXB-R,TUABEXB-R
22,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,66.7,400,19022005,TUABEXB-R,TUABEXB-R
23,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,67.94,400,20110407,TUABEXB-R,TUABEXB-R
24,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,69.07,400,20170629,TUABEXB-R,TUABEXB-R
25,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,68.73,400,42,TUABEXB-R,TUABEXB-R
26,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,68.28,400,73,TUABEXB-R,TUABEXB-R
27,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,67.38,400,5157,TUABEXB-R,TUABEXB-R
28,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,68.17,400,15011963,TUABEXB-R,TUABEXB-R
29,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,67.72,400,682016,TUABEXB-R,TUABEXB-R
30,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,68.84,800,0,TUABEXB-R,TUABEXB-R
31,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,71.2,800,1,TUABEXB-R,TUABEXB-R
32,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,73.68,800,19022005,TUABEXB-R,TUABEXB-R
33,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,72.55,800,20110407,TUABEXB-R,TUABEXB-R
34,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,71.09,800,20170629,TUABEXB-R,TUABEXB-R
35,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,71.65,800,42,TUABEXB-R,TUABEXB-R
36,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,72.67,800,73,TUABEXB-R,TUABEXB-R
37,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,67.49,800,5157,TUABEXB-R,TUABEXB-R
38,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,71.77,800,15011963,TUABEXB-R,TUABEXB-R
39,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,71.88,800,682016,TUABEXB-R,TUABEXB-R
40,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,73.68,1600,0,TUABEXB-R,TUABEXB-R
41,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,76.6,1600,1,TUABEXB-R,TUABEXB-R
42,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,74.92,1600,19022005,TUABEXB-R,TUABEXB-R
43,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,74.13,1600,20110407,TUABEXB-R,TUABEXB-R
44,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,74.13,1600,20170629,TUABEXB-R,TUABEXB-R
45,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,72.55,1600,42,TUABEXB-R,TUABEXB-R
46,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,77.73,1600,73,TUABEXB-R,TUABEXB-R
47,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,74.8,1600,5157,TUABEXB-R,TUABEXB-R
48,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,75.37,1600,15011963,TUABEXB-R,TUABEXB-R
49,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,73.68,1600,682016,TUABEXB-R,TUABEXB-R
50,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,78.4,3200,0,TUABEXB-R,TUABEXB-R
51,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,81.21,3200,1,TUABEXB-R,TUABEXB-R
52,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,78.52,3200,19022005,TUABEXB-R,TUABEXB-R
53,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,79.42,3200,20110407,TUABEXB-R,TUABEXB-R
54,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,79.87,3200,20170629,TUABEXB-R,TUABEXB-R
55,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,79.42,3200,42,TUABEXB-R,TUABEXB-R
56,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,80.54,3200,73,TUABEXB-R,TUABEXB-R
57,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,79.98,3200,5157,TUABEXB-R,TUABEXB-R
58,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,81.89,3200,15011963,TUABEXB-R,TUABEXB-R
59,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,78.63,3200,682016,TUABEXB-R,TUABEXB-R
60,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,83.24,6400,0,TUABEXB-R,TUABEXB-R
61,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,82.11,6400,1,TUABEXB-R,TUABEXB-R
62,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,82.11,6400,19022005,TUABEXB-R,TUABEXB-R
63,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,83.35,6400,20110407,TUABEXB-R,TUABEXB-R
64,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,81.44,6400,20170629,TUABEXB-R,TUABEXB-R
65,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,82.34,6400,42,TUABEXB-R,TUABEXB-R
66,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,82.9,6400,73,TUABEXB-R,TUABEXB-R
67,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,82.68,6400,5157,TUABEXB-R,TUABEXB-R
68,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,82.34,6400,15011963,TUABEXB-R,TUABEXB-R
69,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,81.33,6400,682016,TUABEXB-R,TUABEXB-R
70,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,83.13,7990,0,TUABEXB-R,TUABEXB-R
71,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,84.25,7990,1,TUABEXB-R,TUABEXB-R
72,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,83.24,7990,19022005,TUABEXB-R,TUABEXB-R
73,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,83.69,7990,20110407,TUABEXB-R,TUABEXB-R
74,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,83.13,7990,20170629,TUABEXB-R,TUABEXB-R
75,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,82.9,7990,42,TUABEXB-R,TUABEXB-R
76,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,83.46,7990,73,TUABEXB-R,TUABEXB-R
77,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,83.46,7990,5157,TUABEXB-R,TUABEXB-R
78,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,83.69,7990,15011963,TUABEXB-R,TUABEXB-R
79,TCN_110filter,4fach,Trained_TUABEXB_test_TUABEXB,84.14,7990,682016,TUABEXB-R,TUABEXB-R
