,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
46,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.14,1600,73,TUAB-R,TUAB-R
47,TCN_75filter,2fach,Trained_TUAB_test_TUAB,84.06,1600,5157,TUAB-R,TUAB-R
48,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.87,1600,15011963,TUAB-R,TUAB-R
49,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.87,1600,682016,TUAB-R,TUAB-R
50,TCN_75filter,2fach,Trained_TUAB_test_TUAB,86.59,2717,0,TUAB-R,TUAB-R
51,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.87,2717,1,TUAB-R,TUAB-R
52,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.87,2717,19022005,TUAB-R,TUAB-R
53,TCN_75filter,2fach,Trained_TUAB_test_TUAB,86.23,2717,20110407,TUAB-R,TUAB-R
54,TCN_75filter,2fach,Trained_TUAB_test_TUAB,86.23,2717,20170629,TUAB-R,TUAB-R
55,TCN_75filter,2fach,Trained_TUAB_test_TUAB,84.78,2717,42,TUAB-R,TUAB-R
56,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.87,2717,73,TUAB-R,TUAB-R
57,TCN_75filter,2fach,Trained_TUAB_test_TUAB,84.42,2717,5157,TUAB-R,TUAB-R
58,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.51,2717,15011963,TUAB-R,TUAB-R
59,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.87,2717,682016,TUAB-R,TUAB-R
