,modelsize,task_name,accuracy,error,seed,trainset,testset
9,75filter,TUABEXBR_test_TUABEXBR_HPO2,85.49,14.510000000000005,682016,TUABEXB-R,TUABEXB-R
0,110filter,TUABEXBR_test_TUABEXBR_HPO,85.38,14.620000000000005,0,TUABEXB-R,TUABEXB-R
1,110filter,TUABEXBR_test_TUABEXBR_HPO,85.26,14.739999999999995,1,TUABEXB-R,TUABEXB-R
2,110filter,TUABEXBR_test_TUABEXBR_HPO,85.26,14.739999999999995,19022005,TUABEXB-R,TUABEXB-R
3,110filter,TUABEXBR_test_TUABEXBR_HPO,84.59,15.409999999999997,20110407,TUABEXB-R,TUABEXB-R
4,110filter,TUABEXBR_test_TUABEXBR_HPO,85.15,14.849999999999994,20170629,TUABEXB-R,TUABEXB-R
5,110filter,TUABEXBR_test_TUABEXBR_HPO,85.15,14.849999999999994,42,TUABEXB-R,TUABEXB-R
6,110filter,TUABEXBR_test_TUABEXBR_HPO,85.15,14.849999999999994,73,TUABEXB-R,TUABEXB-R
7,110filter,TUABEXBR_test_TUABEXBR_HPO,85.38,14.620000000000005,5157,TUABEXB-R,TUABEXB-R
8,110filter,TUABEXBR_test_TUABEXBR_HPO,84.81,15.189999999999998,15011963,TUABEXB-R,TUABEXB-R
9,110filter,TUABEXBR_test_TUABEXBR_HPO,85.04,14.959999999999994,682016,TUABEXB-R,TUABEXB-R
